Id,Authority,Hub,pageranks
21335596,0,0.000387,0.000013
21285347,0,0.000387,0.000013
21208854,0,0.000387,0.000013
20802015,0,0.000387,0.000013
20610628,0,0.000387,0.000013
20604711,0,0.000387,0.000013
20530668,0,0.000387,0.000013
20452298,0,0.000387,0.000013
20444606,0,0.000387,0.000013
20049732,0,0.000387,0.000013
27862655,0,0.000017,0.000013
27682873,0,0.000015,0.000013
26017022,0,0.000015,0.000013
24294976,0,0.000015,0.000013
24123833,0,0.000015,0.000013
23907126,0,0.000015,0.000013
21833082,0,0.000015,0.000013
21785464,0,0.000015,0.000013
21622727,0,0.000015,0.000013
21575279,0,0.000015,0.000013
21411865,0,0.000015,0.000013
21311097,0,0.000015,0.000013
21115743,0,0.000015,0.000013
29801061,0,0.000004,0.000013
28442450,0,0.000004,0.000013
28191505,0,0.000004,0.000013
27957667,0,0.000031,0.000013
26774790,0,0.000004,0.000013
26660317,0,0.000004,0.000013
26141228,0,0.000004,0.000013
25320901,0,0.000004,0.000013
24080971,0,0.000004,0.000013
22678665,0,0.000004,0.000013
22109723,0,0.000004,0.000013
30201862,0,0.000119,0.000013
29959570,0,0.000119,0.000013
29859987,0,0.000119,0.000013
29707121,0,0.000119,0.000013
29416660,0,0.000119,0.000013
29228593,0,0.000119,0.000013
29085450,0,0.000119,0.000013
28498805,0,0.000119,0.000013
28051999,0,0.000119,0.000013
28040803,0,0.000119,0.000013
27526106,0,0.000119,0.000013
26942015,0,0.000119,0.000013
26918606,0,0.000119,0.000013
26629049,0,0.000119,0.000013
26559972,0,0.000119,0.000013
26510790,0,0.000167,0.000013
26487740,0,0.000119,0.000013
26484143,0,0.000119,0.000013
26444992,0,0.000119,0.000013
26148240,0,0.000119,0.000013
26136074,0,0.000119,0.000013
26004083,0,0.000884,0.000013
25961928,0,0.000119,0.000013
25897210,0,0.000119,0.000013
25869208,0,0.000119,0.000013
25476899,0,0.000119,0.000013
25426548,0,0.022243,0.000013
25411964,0,0.000119,0.000013
25387393,0,0.022564,0.000013
24909172,0,0.000119,0.000013
24866763,0,0.000119,0.000013
24636070,0,0.00012,0.000013
24628949,0,0.000119,0.000013
24476342,0,0.000119,0.000013
24382352,0,0.00012,0.000013
24141789,0,0.000119,0.000013
24109597,0,0.000119,0.000013
23761826,0,0.022243,0.000013
23372748,0,0.000119,0.000013
23347430,0,0.000119,0.000013
23343772,0,0.000119,0.000013
22977194,0,0.000119,0.000013
22813746,0,0.000119,0.000013
22761781,0,0.000119,0.000013
22447226,0,0.000119,0.000013
22203467,0,0.000119,0.000013
22128155,0,0.000119,0.000013
21858223,0,0.022243,0.000013
21712406,0,0.000119,0.000013
20824697,0,0.000119,0.000013
20530690,0,0.000119,0.000013
28994273,0,0,0.000013
20072677,0,0,0.000073
25382741,0,0,0.000013
22011321,0,0,0.000046
22988495,0,0.000002,0.000013
29204511,0,0.000004,0.000013
28887371,0,0.000436,0.000013
24965603,0,0.000004,0.000024
24736632,0,0.000004,0.000013
22573477,0,0.000004,0.000013
28167661,0,0,0.000013
25346790,0,0,0.000013
24302766,0,0,0.000013
27171242,0,0.000004,0.000013
27037420,0,0.000004,0.000013
26818920,0,0.000004,0.000013
25981295,0,0.000004,0.000013
23738773,0,0.000072,0.000013
23383041,0,0.000004,0.000013
22553503,0,0.000004,0.000013
20606732,0,0.000004,0.000013
28293802,0,0.000036,0.000013
29620203,0,0.000101,0.000013
29339439,0,0.000354,0.000013
28948212,0,0.002243,0.000013
28751718,0,0.000136,0.000013
28376230,0,0.000101,0.000013
28210138,0,0.022225,0.000013
28182994,0,0.000619,0.000013
27922010,0,0.000101,0.000013
27844328,0,0.000101,0.000013
26113859,0,0.00039,0.000013
25520331,0,0.000101,0.000013
24927542,0,0.000101,0.000013
24324828,0,0.000101,0.000013
23620409,0,0.000189,0.000013
23390603,0,0.000101,0.000013
23099922,0,0.000264,0.000013
23023712,0,0.000143,0.000013
22493268,0,0.000101,0.000013
22485171,0,0.000101,0.000013
21840268,0,0.000101,0.000013
21765465,0,0.000101,0.000013
23876209,0,0,0.000013
29502324,0,0.000001,0.000013
29182397,0,0.000001,0.000013
26784251,0,0.000001,0.000013
26040322,0,0.000001,0.000013
25761408,0,0.000001,0.000013
23284617,0,0.000001,0.000013
22267690,0,0.000001,0.000013
28132393,0,0.000004,0.000013
27400983,0,0.000003,0.000013
26467044,0,0.000263,0.000024
27665502,0,0.000003,0.000013
26721669,0,0.000009,0.000013
25713754,0,0.00006,0.000013
23977244,0,0.000003,0.000013
22276059,0,0.000003,0.000013
21667121,0,0.000003,0.000013
21104130,0,0.000003,0.000013
21062454,0,0.000003,0.000013
29535531,0,0,0.000013
29246025,0,0,0.000013
26852230,0,0,0.000013
26384425,0,0,0.000013
26207374,0,0,0.000013
26191186,0,0,0.000013
24795757,0,0,0.000013
24603541,0,0,0.000013
21969817,0,0,0.000013
21949547,0,0,0.000013
20460640,0,0,0.000013
26835415,0,0,0.000013
28368298,0,0.000221,0.000013
27189894,0,0.000036,0.000013
24567396,0,0.000245,0.000013
24199600,0,0.000003,0.000013
29152326,0,0,0.000013
27428375,0,0.000057,0.000024
22241091,0,0,0.000013
21254913,0,0,0.000029
28130327,0,0,0.000013
26496228,0,0.000004,0.000013
25688240,0,0,0.000013
23827238,0,0,0.000013
23445492,0,0,0.000013
22732570,0,0,0.000013
28810355,0,0,0.000013
28363197,0,0,0.000013
22271582,0,0,0.000013
30223503,0,0.000001,0.000013
29731982,0,0.00004,0.000013
29491469,0,0.000055,0.000013
27330889,0,0.000039,0.000013
27043660,0,0.000261,0.000013
26633365,0,0.000042,0.000013
25797072,0,0.000001,0.000013
25773928,0,0.000039,0.000013
25531315,0,0.000001,0.000013
24691403,0,0.000001,0.000013
24278132,0,0.000001,0.000013
23144859,0,0.000001,0.000013
23115197,0,0.000001,0.000013
22494847,0,0.000001,0.000013
22135302,0,0.000001,0.000013
21910250,0,0.000039,0.000013
21603310,0,0.000001,0.000013
29616091,0,0.000469,0.000013
29595348,0,0.002391,0.000013
29237415,0,0.000015,0.000013
27819754,0,0.000015,0.000013
27167109,0,0.000015,0.000013
26975494,0,0.000103,0.000013
26493786,0,0.000015,0.000013
25426449,0,0.000081,0.000013
24387052,0,0.000015,0.000013
23986348,0,0.000088,0.000013
23636849,0,0.000063,0.000013
23569463,0,0.000015,0.000013
23564043,0,0.000015,0.000013
22543676,0,0.000082,0.000013
22211699,0,0.000015,0.000013
21173100,0,0.000015,0.000013
20460480,0,0.000015,0.000013
29152070,0,0.000586,0.000013
24348864,0,0.001045,0.000013
23946869,0,0.000019,0.000013
29381731,0,0,0.000013
20223002,0,0,0.000035
29088888,0,0,0.000013
20223016,0,0,0.000013
20223043,0,0,0.000024
29086202,0,0.000012,0.000013
28798234,0,0.000012,0.000013
28589519,0,0.000012,0.000013
27821816,0,0.000012,0.000013
27414988,0,0.000012,0.000013
27242268,0,0.000012,0.000013
27015562,0,0.000012,0.000013
26889975,0,0.000012,0.000013
26629077,0,0.000012,0.000013
26617774,0,0.000012,0.000013
26474850,0,0.000012,0.000013
26221242,0,0.000012,0.000013
25955408,0,0.000012,0.000013
25879294,0,0.000012,0.000013
25639875,0,0.000012,0.000013
25482944,0,0.000012,0.000013
25373623,0,0.000012,0.000013
25165101,0,0.000012,0.000013
24710488,0,0.000012,0.000013
24554038,0,0.000012,0.000013
23285162,0,0.000012,0.000013
23192274,0,0.000012,0.000013
23070475,0,0.000012,0.000013
21912435,0,0.000012,0.000013
21839055,0,0.000012,0.000013
21622715,0,0.000012,0.000013
21051947,0,0.000012,0.000013
29963222,0,0.000002,0.000013
26767006,0,0.000001,0.000013
26793774,0,0.000001,0.000013
30102008,0,0.000013,0.000013
29666278,0,0.000013,0.000013
29429988,0,0.000013,0.000013
29242641,0,0.000013,0.000013
29029505,0,0.000013,0.000013
28154181,0,0.000013,0.000013
27448760,0,0.000013,0.000013
27098756,0,0.000553,0.000013
26507658,0,0.000065,0.000013
26442100,0,0.000488,0.000013
25305019,0,0.000013,0.000013
25194926,0,0.000013,0.000013
24001775,0,0.000054,0.000013
22666630,0,0.000013,0.000013
22655236,0,0.000013,0.000013
22649774,0,0.000013,0.000013
21482670,0,0.000488,0.000013
20589164,0,0.000013,0.000013
29301327,0,0.000024,0.000013
29126306,0,0.000024,0.000013
29058711,0,0.000111,0.000013
28668117,0,0.000024,0.000013
28523942,0,0.000024,0.000013
28494188,0,0.000024,0.000013
27657134,0,0.000272,0.000013
27591252,0,0.000024,0.000013
27533083,0,0.022249,0.000056
27264557,0,0.000316,0.000013
27154913,0,0.000024,0.000013
26755646,0,0.000275,0.000013
26636256,0,0.022147,0.000013
26514729,0,0.000024,0.000013
26077599,0,0.000024,0.000013
25875766,0,0.000024,0.000013
25853515,0,0.000062,0.000013
25788274,0,0.000024,0.000013
25775267,0,0.000024,0.000013
25593194,0,0.000024,0.000013
25428364,0,0.000024,0.000013
25275444,0,0.000024,0.000013
25144319,0,0.000024,0.000013
25131498,0,0.000024,0.000013
25113768,0,0.000024,0.000013
24922006,0,0.0002,0.000013
23219161,0,0.000024,0.000013
22768051,0,0.000024,0.000013
22553304,0,0.000024,0.000013
22135286,0,0.000024,0.000013
22016832,0,0.000024,0.000013
21301045,0,0.000024,0.000013
21050863,0,0.000024,0.000013
20700469,0,0.000024,0.000013
28056967,0,0,0.000013
27656640,0,0,0.000013
25375116,0,0,0.000013
29228676,0,0.000004,0.000013
26245209,0,0.000023,0.000013
22939227,0,0.000004,0.000013
28957405,0,0,0.000013
27123284,0,0,0.000013
24814518,0,0,0.000013
24691479,0,0,0.000013
20949563,0,0,0.000013
21751195,0,0.000013,0.000013
28546430,0,0.000014,0.000013
27638467,0,0.000014,0.000013
27573846,0,0.000014,0.000013
25960410,0,0.000014,0.000013
25758823,0,0.000014,0.000013
25514756,0,0.000014,0.000013
25190814,0,0.000014,0.000013
24043423,0,0.000014,0.000013
23348929,0,0.000014,0.000013
22244764,0,0.000014,0.000013
22038470,0,0.000014,0.000013
22023491,0,0.000014,0.000013
21621175,0,0.000014,0.000013
21440557,0,0.000014,0.000013
21049000,0,0.000014,0.000013
29132568,0,0.000024,0.000013
26894298,0,0.000024,0.000013
26796517,0,0.000024,0.000013
26770245,0,0.000024,0.000035
26339424,0,0.000024,0.000013
25961464,0,0.000075,0.000013
25277819,0,0.000037,0.000013
24646362,0,0.000024,0.000013
22903686,0,0.000024,0.000013
22827973,0,0.000024,0.000013
22766984,0,0.000305,0.000013
22588325,0,0.000024,0.000013
22076478,0,0.000024,0.000013
21593785,0,0.000024,0.000013
29150431,0,0,0.000013
28724724,0,0,0.000013
25362854,0,0,0.000013
25197360,0,0,0.000013
23471416,0,0,0.000013
21738835,0,0,0.000013
20965415,0,0.000476,0.000013
26101521,0,0.000001,0.000013
28599763,0,0.000022,0.000013
27708721,0,0.000001,0.000013
27059031,0,0.000011,0.000013
25533642,0,0.000017,0.000013
23447452,0,0.000001,0.000013
29456550,0,0.000146,0.000013
29382728,0,0.000012,0.000013
28835367,0,0.000012,0.000013
28679689,0,0.022259,0.000013
28555173,0,0.000012,0.000013
27533082,0,0.000012,0.000013
27467582,0,0.000012,0.000013
27248495,0,0.000012,0.000013
26672768,0,0.000012,0.000013
26177827,0,0.000012,0.000013
25739012,0,0.000012,0.000013
23527225,0,0.000012,0.000013
22971344,0,0.000012,0.000013
22908277,0,0.000012,0.000013
22899882,0,0.000012,0.000013
22822097,0,0.000012,0.000013
22673234,0,0.000012,0.000013
22614020,0,0.000304,0.000013
22349084,0,0.000012,0.000013
22090360,0,0.000012,0.000013
21389785,0,0.000012,0.000013
30238071,0,0.000191,0.000013
28334914,0,0.000094,0.000013
28120249,0,0.000295,0.000013
25705576,0,0.000082,0.000013
24771847,0,0.000067,0.000013
24493722,0,0.000067,0.000013
23888949,0,0.000067,0.000013
26785281,0,0.000018,0.000013
26217111,0,0.00001,0.000013
30301218,0,0.000009,0.000013
30004685,0,0.000009,0.000013
29805625,0,0.000009,0.000013
28218735,0,0.000009,0.000013
26432751,0,0.00001,0.000013
25208626,0,0.000094,0.000013
24255707,0,0.000009,0.000013
24039999,0,0.000036,0.000013
23830898,0,0.000009,0.000013
23675859,0,0.000011,0.000013
22876301,0,0.000009,0.000013
22759382,0,0.000009,0.000013
30233552,0,0.000003,0.000013
27590526,0,0.000003,0.000013
26018553,0,0.000003,0.000013
24830552,0,0.000003,0.000013
24646834,0,0.000003,0.000013
23316052,0,0.000003,0.000013
23267009,0,0.000003,0.000013
23118962,0,0.000003,0.000013
22505655,0,0.000003,0.000013
29693178,0,0.00005,0.000013
29088801,0,0.000003,0.000013
28147341,0,0.000004,0.000013
28073841,0,0.000003,0.000013
27925454,0,0.000015,0.000013
27382431,0,0.000003,0.000013
27082306,0,0.000003,0.000013
26234682,0,0.000003,0.000013
26221076,0,0.000003,0.000013
26045992,0,0.000003,0.000013
25987188,0,0.000003,0.000013
25781640,0,0.000003,0.000013
25625960,0,0.000014,0.000013
24348907,0,0.000003,0.000013
24244431,0,0.000003,0.000013
23754740,0,0.000014,0.000013
23376638,0,0.000003,0.000013
23255113,0,0.000003,0.000013
23222713,0,0.000014,0.000013
22988055,0,0.000003,0.000013
22864622,0,0.000014,0.000013
22043171,0,0.000003,0.000013
21584819,0,0.000003,0.000013
21072053,0,0.000003,0.000013
30345028,0,0.000475,0.000013
30297887,0,0.000475,0.000013
30274183,0,0.000478,0.000013
30254368,0,0.001122,0.000013
30022168,0,0.000608,0.000013
30022158,0,0.000475,0.000013
29967538,0,0.000475,0.000013
29891926,0,0.000485,0.000013
29844495,0,0.000475,0.000013
29748565,0,0.024592,0.000013
29709199,0,0.001133,0.000013
29697047,0,0.000716,0.000013
29669295,0,0.024009,0.000013
29620483,0,0.022994,0.000013
29606854,0,0.027043,0.000013
29504908,0,0.000526,0.000013
29414795,0,0.000677,0.000013
29378830,0,0.000989,0.000013
29209638,0,0.000884,0.000013
29203878,0,0.000475,0.000013
29191918,0,0.000475,0.000013
29190394,0,0.00054,0.000013
29160738,0,0.000475,0.000013
29037806,0,0.026476,0.000013
28973445,0,0.000475,0.000013
28943310,0,0.000528,0.000013
28582599,0,0.000475,0.000013
28506460,0,0.000475,0.000013
28494179,0,0.001283,0.000013
28475402,0,0.00048,0.000013
28415769,0,0.000475,0.000013
28414200,0,0.000665,0.000013
28412751,0,0.00124,0.000013
28389531,0,0.001208,0.000013
28255090,0,0.000566,0.000013
28241136,0,0.000475,0.000013
28228534,0,0.000605,0.000013
28213517,0,0.00054,0.000013
28180300,0,0.000488,0.000013
28073589,0,0.000898,0.000013
28053956,0,0.00056,0.000013
28049724,0,0.000482,0.000013
28003236,0,0.003633,0.000013
27974460,0,0.000482,0.000013
27880910,0,0.001519,0.000013
27842255,0,0.000605,0.000013
27641504,0,0.000475,0.000013
27589844,0,0.000488,0.000013
27546791,0,0.000475,0.000013
27494840,0,0.000555,0.000013
27462418,0,0.000555,0.000013
27453047,0,0.000543,0.000013
27248179,0,0.000476,0.000013
27174871,0,0.000543,0.000013
27170701,0,0.000598,0.000013
27165790,0,0.00049,0.000013
27041576,0,0.000475,0.000013
26900729,0,0.000482,0.000013
26727879,0,0.000475,0.000013
26544937,0,0.000475,0.000013
26481584,0,0.000622,0.000013
26442173,0,0.000475,0.000013
26424850,0,0.000475,0.000013
26324327,0,0.000475,0.000013
26299995,0,0.000475,0.000013
26287259,0,0.000475,0.000013
26261485,0,0.000475,0.000013
26011542,0,0.000475,0.000013
25956866,0,0.000475,0.000013
25941165,0,0.00055,0.000013
25916843,0,0.02265,0.000013
25905708,0,0.000475,0.000013
25855810,0,0.000543,0.000013
25806231,0,0.000475,0.000013
25799992,0,0.000926,0.000013
25695757,0,0.000475,0.000013
25686825,0,0.001208,0.000013
25586219,0,0.000501,0.000013
25582120,0,0.000475,0.000013
25569305,0,0.000475,0.000013
25422456,0,0.00055,0.000013
25287622,0,0.000599,0.000013
25264618,0,0.000652,0.000013
25259924,0,0.000475,0.000013
25221646,0,0.000475,0.000013
25166505,0,0.000547,0.000013
25131201,0,0.000516,0.000013
25085909,0,0.000475,0.000013
24953651,0,0.000475,0.000013
24843002,0,0.000475,0.000013
24721906,0,0.000475,0.000013
24703952,0,0.000475,0.000013
24687851,0,0.000475,0.000013
24658350,0,0.000475,0.000013
24598253,0,0.000475,0.000013
24579667,0,0.000475,0.000013
24563357,0,0.000475,0.000013
24469398,0,0.000475,0.000013
24363387,0,0.000475,0.000013
24362840,0,0.000574,0.000013
24324146,0,0.000475,0.000013
24197907,0,0.000647,0.000013
24107634,0,0.000475,0.000013
24094932,0,0.000475,0.000013
24065984,0,0.000475,0.000013
24040364,0,0.000475,0.000013
24013561,0,0.000475,0.000013
23928696,0,0.000475,0.000013
23858098,0,0.000475,0.000013
23857982,0,0.00051,0.000013
23852170,0,0.000957,0.000013
23847653,0,0.000475,0.000013
23761435,0,0.000475,0.000013
23760478,0,0.000475,0.000013
23727112,0,0.000475,0.000013
23664375,0,0.000475,0.000013
23615962,0,0.000475,0.000013
23589625,0,0.000475,0.000013
23555296,0,0.000475,0.000013
23554604,0,0.000475,0.000013
23530749,0,0.000475,0.000013
23473603,0,0.000475,0.000013
23385724,0,0.000516,0.000013
23377543,0,0.000528,0.000013
23358416,0,0.000475,0.000013
23345616,0,0.000475,0.000013
23345425,0,0.000475,0.000013
23333305,0,0.000768,0.000013
23290917,0,0.000475,0.000013
23271346,0,0.000926,0.000013
23185480,0,0.000475,0.000013
23061048,0,0.000486,0.000013
23032267,0,0.000647,0.000013
22915756,0,0.000475,0.000013
22909323,0,0.000475,0.000013
22869595,0,0.000475,0.000013
22679557,0,0.001337,0.000013
22635276,0,0.000475,0.000013
22556254,0,0.000475,0.000013
22530743,0,0.000475,0.000013
22508511,0,0.000475,0.000013
22492721,0,0.000475,0.000013
22445484,0,0.022599,0.000013
22366898,0,0.001116,0.000013
22326273,0,0.000475,0.000013
22323184,0,0.000475,0.000013
22285574,0,0.000475,0.000013
22249206,0,0.000475,0.000013
22075984,0,0.000475,0.000013
22045204,0,0.000475,0.000013
21852388,0,0.000475,0.000013
21779182,0,0.000475,0.000013
21750527,0,0.000475,0.000013
21701264,0,0.000475,0.000013
21659603,0,0.000475,0.000013
21482716,0,0.000475,0.000013
21444690,0,0.000475,0.000013
21383990,0,0.000475,0.000013
21054854,0,0.000475,0.000013
20871591,0,0.000475,0.000013
28652417,0,0.000001,0.000013
26956045,0,0,0.000013
23308059,0,0.000014,0.000013
22830422,0,0,0.000013
22737227,0,0,0.000013
22241964,0,0.000014,0.000013
21148749,0,0,0.000013
20660741,0,0,0.000013
22331944,0,0.000004,0.000013
27153553,0,0.000003,0.000013
24947262,0,0.000011,0.000013
23825533,0,0.000609,0.000013
23569533,0,0.000013,0.000013
22135624,0,0.000003,0.000013
22122463,0,0.000003,0.000013
21963404,0,0.000003,0.000013
21707865,0,0.000003,0.000013
21622940,0,0.000003,0.000013
21317450,0,0.000003,0.000013
21069451,0,0.000003,0.000013
25992589,0,0,0.000013
23393222,0,0,0.000013
23361220,0,0,0.000013
21155762,0,0,0.000013
29175378,0,0.000041,0.000013
26858310,0,0.00013,0.000013
24231389,0,0.000013,0.000013
23075701,0,0.000013,0.000013
22739266,0,0.000013,0.000013
28050152,0,0.000046,0.000013
21965309,0,0.000021,0.000013
28758972,0,0.000004,0.000013
24451234,0,0.000001,0.000013
22113256,0,0.000001,0.000013
25503501,0,0.002062,0.000013
24793961,0,0.000003,0.000013
29183387,0,0.000056,0.000013
30186165,0,0.000219,0.000013
25695063,0,0.000081,0.000013
25419146,0,0.000005,0.000013
21847700,0,0.000005,0.000013
30249004,0,0.00003,0.000013
22901290,0,0.000001,0.000013
22779044,0,0.000001,0.000013
29731666,0,0.000015,0.000013
29344009,0,0.000015,0.000013
29316957,0,0.00019,0.000013
29137303,0,0.000015,0.000013
28830573,0,0.000036,0.000013
28761624,0,0.000015,0.000013
28416762,0,0.000015,0.000013
28280355,0,0.000015,0.000013
28179588,0,0.000015,0.000013
27806084,0,0.000015,0.000013
27742919,0,0.00005,0.000013
27657059,0,0.000015,0.000013
27467053,0,0.000631,0.000013
27354352,0,0.000185,0.000013
27187374,0,0.000015,0.000013
27143914,0,0.000015,0.000013
27087578,0,0.000015,0.000013
26426992,0,0.000786,0.000013
26155287,0,0.000015,0.000013
25855707,0,0.000015,0.000013
25586992,0,0.000015,0.000013
25392194,0,0.000015,0.000013
25352026,0,0.000015,0.000013
25342391,0,0.000015,0.000013
25258465,0,0.000015,0.000013
25105660,0,0.000015,0.000013
25038754,0,0.000015,0.000013
24466379,0,0.000015,0.000013
24304664,0,0.000015,0.000013
24292867,0,0.000015,0.000013
24248812,0,0.000253,0.000013
23935996,0,0.000026,0.000013
23785296,0,0.000015,0.000013
23544014,0,0.000015,0.000013
23535733,0,0.000168,0.000013
23151807,0,0.000015,0.000013
23107584,0,0.000015,0.000084
22984585,0,0.000015,0.000013
22953181,0,0.000015,0.000013
22806168,0,0.00005,0.000013
21457555,0,0.000015,0.000013
21281495,0,0.000015,0.000013
20483673,0,0.000015,0.000013
30056367,0,0.022752,0.000013
29932943,0,0.002372,0.000013
29908887,0,0.02358,0.000013
29871594,0,0.000605,0.000013
29649003,0,0.000629,0.000013
29570891,0,0.001335,0.000013
29025907,0,0.000605,0.000013
28991194,0,0.00184,0.000013
28966695,0,0.023829,0.000013
28958991,0,0.001215,0.000013
28887051,0,0.002354,0.000013
28851888,0,0.000752,0.000013
28851423,0,0.000837,0.000013
28454085,0,0.002064,0.000013
28416487,0,0.000605,0.000013
28389631,0,0.000757,0.000013
27926932,0,0.000605,0.000013
27784327,0,0.000605,0.000013
27702751,0,0.000605,0.000013
27486299,0,0.000605,0.000013
27357673,0,0.02358,0.000013
27287041,0,0.000605,0.000013
27077368,0,0.000612,0.000013
27022824,0,0.001999,0.000013
27016230,0,0.024733,0.000013
26616728,0,0.001467,0.000013
26220590,0,0.001446,0.000013
26099277,0,0.02358,0.000013
26087191,0,0.000605,0.000013
25868852,0,0.000848,0.000013
25654734,0,0.000628,0.000013
25344116,0,0.001122,0.000013
25246945,0,0.000605,0.000013
25061068,0,0.023829,0.000013
24908656,0,0.000671,0.000013
24700803,0,0.023829,0.000013
24700801,0,0.022729,0.000013
24510983,0,0.001018,0.000013
24371674,0,0.000605,0.000013
24037242,0,0.025612,0.000013
23945238,0,0.024856,0.000013
23730208,0,0.022906,0.000013
23666744,0,0.023829,0.000013
23550061,0,0.022729,0.000013
23072336,0,0.000605,0.000013
22912389,0,0.002344,0.000013
22505474,0,0.022729,0.000013
22032731,0,0.000605,0.000013
21799864,0,0.000605,0.000013
21734812,0,0.000605,0.000013
21683865,0,0.000605,0.000013
20670407,0,0.000605,0.000013
30275851,0,0.000143,0.000013
30135434,0,0.000038,0.000013
29675884,0,0.000038,0.000013
29642861,0,0.000038,0.000013
29615825,0,0.000038,0.000013
29606612,0,0.000038,0.000013
29434411,0,0.000038,0.000013
29341157,0,0.000336,0.000013
29333206,0,0.000038,0.000013
29137596,0,0.000038,0.000013
29123100,0,0.000038,0.000013
29026100,0,0.000038,0.000013
28933369,0,0.000038,0.000013
28220843,0,0.000038,0.000013
28155687,0,0.00052,0.000013
27979916,0,0.000038,0.000013
27911866,0,0.000038,0.000013
27896993,0,0.022161,0.000013
27856957,0,0.000038,0.000013
27711132,0,0.000038,0.000013
27386846,0,0.000038,0.000013
27073531,0,0.000038,0.000013
26923702,0,0.000073,0.000013
26918343,0,0.000038,0.000013
26756854,0,0.000038,0.000013
26686634,0,0.000038,0.000013
26657508,0,0.000038,0.000013
26005711,0,0.000038,0.000013
25990542,0,0.000038,0.000013
25960784,0,0.000038,0.000013
25689414,0,0.000038,0.000013
25655580,0,0.000038,0.000013
25482617,0,0.000038,0.000013
25468711,0,0.000038,0.000013
25287138,0,0.000038,0.000013
25146004,0,0.000038,0.000013
25137136,0,0.000038,0.000013
25083786,0,0.000038,0.000013
24971511,0,0.000038,0.000013
24818602,0,0.000038,0.000013
24653980,0,0.000038,0.000013
24587839,0,0.022161,0.000013
24434785,0,0.000038,0.000013
24416132,0,0.000038,0.000013
24382390,0,0.000038,0.000013
24368439,0,0.000038,0.000013
24316975,0,0.000038,0.000013
24196486,0,0.000038,0.000013
24176112,0,0.000038,0.000013
24093668,0,0.000038,0.000013
24079712,0,0.000038,0.000013
24052748,0,0.000038,0.000013
23967231,0,0.000038,0.000013
23887935,0,0.000038,0.000013
23341493,0,0.022161,0.000013
23293768,0,0.000038,0.000013
23168266,0,0.000038,0.000013
23151021,0,0.000038,0.000013
22839103,0,0.000073,0.000013
22766277,0,0.000073,0.000013
22705924,0,0.000038,0.000013
22683778,0,0.000038,0.000013
22391556,0,0.000038,0.000013
22371529,0,0.000038,0.000013
22078060,0,0.000038,0.000013
21965338,0,0.000038,0.000013
21672245,0,0.000038,0.000013
21641572,0,0.000038,0.000013
21394915,0,0.000038,0.000013
21092249,0,0.000038,0.000013
20920229,0,0.000038,0.000013
20830311,0,0.000038,0.000013
21151400,0,0.000001,0.000013
29974077,0,0,0.000013
29435041,0,0,0.000013
28467443,0,0,0.000013
28133539,0,0,0.000013
28090171,0,0,0.000013
27881578,0,0,0.000013
27695480,0,0,0.000013
27553713,0,0,0.000013
27182644,0,0,0.000013
26997872,0,0,0.000013
26942882,0,0.000081,0.000013
26928812,0,0,0.000013
26837394,0,0,0.000013
26752563,0,0,0.000013
26692764,0,0,0.000013
25537728,0,0,0.000013
25296018,0,0,0.000013
25031741,0,0,0.000013
24967588,0,0,0.000013
23601191,0,0,0.000013
23595559,0,0,0.000013
23304239,0,0,0.000013
23045280,0,0,0.000013
22844464,0,0,0.000013
21955753,0,0,0.000013
21954337,0,0,0.000013
21423209,0,0,0.000013
29180805,0,0.000035,0.000013
29157313,0,0.000035,0.000013
29049316,0,0.000035,0.000013
28761739,0,0.000035,0.000013
28473876,0,0.000035,0.000013
28338617,0,0.000035,0.000013
28300085,0,0.000035,0.000013
27600228,0,0.000035,0.000013
27566577,0,0.000064,0.000024
26799285,0,0.000035,0.000013
26581858,0,0.000035,0.000013
26460951,0,0.000035,0.000013
26235388,0,0.000035,0.000013
25987569,0,0.000517,0.000013
25764003,0,0.000035,0.000013
25698970,0,0.000035,0.000013
25669979,0,0.000035,0.000013
25655188,0,0.000035,0.000013
25546585,0,0.000035,0.000013
25391423,0,0.000035,0.000013
25186909,0,0.000035,0.000013
25148247,0,0.000035,0.000013
25011954,0,0.000035,0.000013
24887297,0,0.000035,0.000013
24194916,0,0.000035,0.000013
24156016,0,0.000035,0.000013
23990412,0,0.000035,0.000013
23562422,0,0.000035,0.000013
23483937,0,0.000035,0.000013
23431153,0,0.000035,0.000013
23319288,0,0.000035,0.000013
23186559,0,0.000035,0.000013
22938721,0,0.000035,0.000013
22815890,0,0.000035,0.000013
22815804,0,0.000035,0.000013
22719901,0,0.000035,0.000013
22363434,0,0.000035,0.000013
22362584,0,0.000048,0.000013
22333393,0,0.000035,0.000013
22169037,0,0.000035,0.000013
22048815,0,0.000035,0.000013
22025283,0,0.000035,0.000013
22022496,0,0.000035,0.000013
21965335,0,0.000035,0.000013
21957977,0,0.000035,0.000013
21785460,0,0.000035,0.000013
21752925,0,0.000035,0.000013
21277939,0,0.000035,0.000013
30096791,0,0.023083,0.000013
29928489,0,0.000145,0.000013
29857829,0,0.000145,0.000013
29703236,0,0.023493,0.000013
29100356,0,0.000145,0.000013
28811894,0,0.000206,0.000013
28664938,0,0.001046,0.000013
28257098,0,0.023369,0.000013
27991925,0,0.023106,0.000013
27733814,0,0.000145,0.000013
26643275,0,0.023046,0.000013
25130537,0,0.000278,0.000013
25034878,0,0.023253,0.000013
