"Source","Target"
20520800,12829800
20521088,11823860
20527013,11823860
20529894,12829800
20530668,15829967
20530668,19553641
20530711,15829967
20530711,19553641
20532243,15829967
20532243,19553641
20537139,11823860
20537601,12829800
20537965,11823860
20537966,11823860
20537966,12829800
20537966,15829967
20537966,19553641
20542480,11823860
20542480,12829800
20545613,12829800
20545614,12829800
20546776,19553641
20547751,12829800
20547991,15829967
20547991,19553641
20548774,11823860
20549348,12829800
20550696,12829800
20551954,12829800
20553615,11823860
20554705,12829800
20556786,15829967
20556786,19553641
20559924,11823860
20561909,19553641
20567632,12829800
20569491,11823860
20571871,11823860
20573551,15829967
20574808,11823860
20574808,12829800
20576095,12829800
20576095,19553641
20576803,12829800
20579843,11823860
20584321,11823860
20585577,12829800
20585617,15829967
20585617,19553641
20586475,11823860
20588260,15829967
20592421,12829800
20593016,11823860
20595387,12829800
20596637,12829800
20603072,15829967
20603072,19553641
20604711,15829967
20605761,15829967
20606007,12829800
20606085,15829967
20606085,19553641
20610625,11823860
20614087,11823860
20615243,11823860
20616022,15829967
20622896,11823860
20625127,12829800
20625502,11823860
20631063,15829967
20631063,19553641
20633296,11823860
20634556,11823860
20642837,11823860
20643781,12829800
20646402,11823860
20648017,11823860
20649975,11823860
20652102,11823860
20658646,15829967
20660013,15829967
20660013,19553641
20663721,11823860
20663721,12829800
20663908,12829800
20664586,19553641
20664598,11823860
20664598,12829800
20668531,11823860
20668531,12829800
20670437,19553641
20671968,11823860
20676069,11823860
20676074,11823860
20676117,15829967
20676117,19553641
20676140,12829800
20678253,15829967
20682066,11823860
20682797,11823860
20684510,19553641
20686179,12829800
20689613,12829800
20693610,11823860
20693977,15829967
20694727,12829800
20696062,11823860
20696077,12829800
20696772,11823860
20697068,11823860
20697531,11823860
20697531,12829800
20697770,15829967
20697770,19553641
20700469,11823860
20703321,12829800
20706619,11823860
20709693,11823860
20711652,11823860
20711652,12829800
20712882,11823860
20712882,12829800
20713713,12829800
20716336,12829800
20719761,11823860
20724478,19553641
20725763,15829967
20725763,19553641
20729289,12829800
20730555,15829967
20730555,19553641
20731868,12829800
20733055,11823860
20739354,11823860
20739886,15829967
20739886,19553641
20798217,15829967
20802015,15829967
20802015,19553641
20802523,12829800
20804570,12829800
20804960,12829800
20808922,11823860
20813028,11823860
20813035,11823860
20813200,11823860
20813759,15829967
20814902,11823860
20823142,11823860
20823142,15829967
20823142,19553641
20823146,15829967
20823146,19553641
20824005,11823860
20824066,19553641
20829486,15829967
20830311,11823860
20831783,11823860
20832019,15829967
20832021,19553641
20834038,11823860
20834038,12829800
20835983,11823860
20837469,11823860
20837533,12829800
20837693,11823860
20838429,11823860
20838429,12829800
20840765,11823860
20840765,12829800
20842223,11823860
20843305,15829967
20843305,19553641
20844768,11823860
20846933,11823860
20847825,11823860
20847826,19553641
20847878,12829800
20852124,11823860
20852124,12829800
20852632,15829967
20852632,19553641
20855963,12829800
20858716,15829967
20858716,19553641
20858840,12829800
20858840,15829967
20858840,19553641
20860845,11823860
20860845,12829800
20861225,12829800
20861225,15829967
20861225,19553641
20864510,11823860
20871615,15829967
