Id,Label,Authority,Hub,modularity_class,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree
24700801,,0,0.022729,41,0.000013,0,2,2,0,2,2
24510983,,0,0.001018,41,0.000013,0,4,4,0,4,4
24473064,,0.000581,0.001096,29,0.000583,60,3,63,60,3,63
24371674,,0,0.000605,41,0.000013,0,1,1,0,1,1
24037242,,0,0.025612,41,0.000013,0,6,6,0,6,6
23945238,,0,0.024856,41,0.000013,0,5,5,0,5,5
23730208,,0,0.022906,41,0.000013,0,4,4,0,4,4
23666744,,0,0.023829,41,0.000013,0,3,3,0,3,3
23550061,,0,0.022729,41,0.000013,0,2,2,0,2,2
23257362,,0.04899,0.024451,41,0.001062,141,4,145,141,4,145
23072336,,0,0.000605,41,0.000013,0,1,1,0,1,1
22912389,,0,0.002344,5,0.000013,0,3,3,0,3,3
22505474,,0,0.022729,41,0.000013,0,2,2,0,2,2
22253870,,0.003957,0.001122,41,0.000069,14,2,16,14,2,16
22032731,,0,0.000605,41,0.000013,0,1,1,0,1,1
21799864,,0,0.000605,41,0.000013,0,1,1,0,1,1
21734812,,0,0.000605,41,0.000013,0,1,1,0,1,1
21683865,,0,0.000605,41,0.000013,0,1,1,0,1,1
20670407,,0,0.000605,41,0.000013,0,1,1,0,1,1
30275851,,0,0.000143,31,0.000013,0,2,2,0,2,2
30135434,,0,0.000038,33,0.000013,0,1,1,0,1,1
29675884,,0,0.000038,33,0.000013,0,1,1,0,1,1
29642861,,0,0.000038,33,0.000013,0,1,1,0,1,1
29615825,,0,0.000038,33,0.000013,0,1,1,0,1,1
29606612,,0,0.000038,29,0.000013,0,2,2,0,2,2
29434411,,0,0.000038,33,0.000013,0,1,1,0,1,1
29341157,,0,0.000336,33,0.000013,0,4,4,0,4,4
29333206,,0,0.000038,33,0.000013,0,1,1,0,1,1
29137596,,0,0.000038,0,0.000013,0,2,2,0,2,2
29123100,,0,0.000038,33,0.000013,0,1,1,0,1,1
29026100,,0,0.000038,33,0.000013,0,1,1,0,1,1
28933369,,0,0.000038,33,0.000013,0,2,2,0,2,2
28220843,,0,0.000038,33,0.000013,0,2,2,0,2,2
28155687,,0,0.00052,33,0.000013,0,2,2,0,2,2
27979916,,0,0.000038,33,0.000013,0,1,1,0,1,1
27911866,,0,0.000038,33,0.000013,0,1,1,0,1,1
27896993,,0,0.022161,33,0.000013,0,2,2,0,2,2
27856957,,0,0.000038,33,0.000013,0,1,1,0,1,1
27711132,,0,0.000038,33,0.000013,0,1,1,0,1,1
27386846,,0,0.000038,33,0.000013,0,1,1,0,1,1
27073531,,0,0.000038,33,0.000013,0,1,1,0,1,1
26923702,,0,0.000073,33,0.000013,0,2,2,0,2,2
26918343,,0,0.000038,33,0.000013,0,1,1,0,1,1
26756854,,0,0.000038,33,0.000013,0,1,1,0,1,1
26686634,,0,0.000038,33,0.000013,0,1,1,0,1,1
26657508,,0,0.000038,33,0.000013,0,2,2,0,2,2
26005711,,0,0.000038,33,0.000013,0,1,1,0,1,1
25990542,,0,0.000038,33,0.000013,0,2,2,0,2,2
25960784,,0,0.000038,33,0.000013,0,2,2,0,2,2
25689414,,0,0.000038,33,0.000013,0,1,1,0,1,1
25655580,,0,0.000038,33,0.000013,0,1,1,0,1,1
25482617,,0,0.000038,33,0.000013,0,1,1,0,1,1
25468711,,0,0.000038,33,0.000013,0,1,1,0,1,1
25287138,,0,0.000038,33,0.000013,0,1,1,0,1,1
25146004,,0,0.000038,33,0.000013,0,1,1,0,1,1
25137136,,0,0.000038,33,0.000013,0,1,1,0,1,1
25083786,,0,0.000038,33,0.000013,0,1,1,0,1,1
24971511,,0,0.000038,23,0.000013,0,2,2,0,2,2
24818602,,0,0.000038,33,0.000013,0,1,1,0,1,1
24653980,,0,0.000038,33,0.000013,0,1,1,0,1,1
24587839,,0,0.022161,33,0.000013,0,2,2,0,2,2
24434785,,0,0.000038,33,0.000013,0,1,1,0,1,1
24416132,,0,0.000038,33,0.000013,0,1,1,0,1,1
24382390,,0,0.000038,33,0.000013,0,1,1,0,1,1
24368439,,0,0.000038,33,0.000013,0,1,1,0,1,1
24316975,,0,0.000038,33,0.000013,0,1,1,0,1,1
24196486,,0,0.000038,33,0.000013,0,1,1,0,1,1
24176112,,0,0.000038,33,0.000013,0,1,1,0,1,1
24093668,,0,0.000038,33,0.000013,0,1,1,0,1,1
24079712,,0,0.000038,33,0.000013,0,1,1,0,1,1
24052748,,0,0.000038,33,0.000013,0,1,1,0,1,1
23967231,,0,0.000038,33,0.000013,0,1,1,0,1,1
23887935,,0,0.000038,33,0.000013,0,1,1,0,1,1
23341493,,0,0.022161,33,0.000013,0,2,2,0,2,2
23293768,,0,0.000038,33,0.000013,0,1,1,0,1,1
23168266,,0,0.000038,33,0.000013,0,1,1,0,1,1
23151021,,0,0.000038,33,0.000013,0,1,1,0,1,1
22839103,,0,0.000073,33,0.000013,0,2,2,0,2,2
22766277,,0,0.000073,33,0.000013,0,2,2,0,2,2
22705924,,0,0.000038,33,0.000013,0,1,1,0,1,1
22683778,,0,0.000038,33,0.000013,0,1,1,0,1,1
22391556,,0,0.000038,33,0.000013,0,1,1,0,1,1
22371529,,0,0.000038,33,0.000013,0,1,1,0,1,1
22078060,,0,0.000038,33,0.000013,0,1,1,0,1,1
21965338,,0,0.000038,33,0.000013,0,1,1,0,1,1
21672245,,0,0.000038,33,0.000013,0,1,1,0,1,1
21641572,,0,0.000038,33,0.000013,0,1,1,0,1,1
21394915,,0,0.000038,33,0.000013,0,1,1,0,1,1
21092249,,0,0.000038,33,0.000013,0,1,1,0,1,1
20920229,,0,0.000038,33,0.000013,0,1,1,0,1,1
20830311,,0,0.000038,33,0.000013,0,1,1,0,1,1
21151400,,0,0.000001,2,0.000013,0,1,1,0,1,1
29974077,,0,0,76,0.000013,0,2,2,0,2,2
29435041,,0,0,76,0.000013,0,1,1,0,1,1
28467443,,0,0,76,0.000013,0,1,1,0,1,1
28133539,,0,0,76,0.000013,0,1,1,0,1,1
28090171,,0,0,76,0.000013,0,2,2,0,2,2
27881578,,0,0,76,0.000013,0,1,1,0,1,1
27695480,,0,0,76,0.000013,0,1,1,0,1,1
27553713,,0,0,76,0.000013,0,2,2,0,2,2
27182644,,0,0,76,0.000013,0,1,1,0,1,1
26997872,,0,0,76,0.000013,0,2,2,0,2,2
26942882,,0,0.000081,76,0.000013,0,2,2,0,2,2
26928812,,0,0,76,0.000013,0,1,1,0,1,1
26837394,,0,0,76,0.000013,0,1,1,0,1,1
26752563,,0,0,76,0.000013,0,1,1,0,1,1
26692764,,0,0,76,0.000013,0,2,2,0,2,2
25537728,,0,0,76,0.000013,0,1,1,0,1,1
25296018,,0,0,76,0.000013,0,1,1,0,1,1
25031741,,0,0,76,0.000013,0,1,1,0,1,1
24967588,,0,0,76,0.000013,0,1,1,0,1,1
23601191,,0,0,76,0.000013,0,1,1,0,1,1
23595559,,0,0,76,0.000013,0,1,1,0,1,1
23304239,,0,0,76,0.000013,0,1,1,0,1,1
23045280,,0,0,76,0.000013,0,1,1,0,1,1
22844464,,0,0,76,0.000013,0,1,1,0,1,1
21955753,,0,0,76,0.000013,0,1,1,0,1,1
21954337,,0,0,76,0.000013,0,1,1,0,1,1
21423209,,0,0,76,0.000013,0,1,1,0,1,1
20576095,,0.001565,0,33,0.000967,71,0,71,71,0,71
29180805,,0,0.000035,33,0.000013,0,1,1,0,1,1
29157313,,0,0.000035,33,0.000013,0,1,1,0,1,1
29049316,,0,0.000035,33,0.000013,0,1,1,0,1,1
28761739,,0,0.000035,33,0.000013,0,1,1,0,1,1
28473876,,0,0.000035,33,0.000013,0,1,1,0,1,1
28338617,,0,0.000035,33,0.000013,0,1,1,0,1,1
28300085,,0,0.000035,33,0.000013,0,1,1,0,1,1
27600228,,0,0.000035,33,0.000013,0,1,1,0,1,1
27566577,,0,0.000064,33,0.000024,1,3,4,1,3,4
26799285,,0,0.000035,33,0.000013,0,1,1,0,1,1
26581858,,0,0.000035,33,0.000013,0,1,1,0,1,1
26460951,,0,0.000035,33,0.000013,0,1,1,0,1,1
26235388,,0,0.000035,33,0.000013,0,1,1,0,1,1
25987569,,0,0.000517,33,0.000013,0,2,2,0,2,2
25764003,,0,0.000035,33,0.000013,0,1,1,0,1,1
25698970,,0,0.000035,33,0.000013,0,1,1,0,1,1
25669979,,0,0.000035,33,0.000013,0,1,1,0,1,1
25655188,,0,0.000035,33,0.000013,0,1,1,0,1,1
25546585,,0,0.000035,33,0.000013,0,1,1,0,1,1
25391423,,0,0.000035,33,0.000013,0,1,1,0,1,1
25186909,,0,0.000035,33,0.000013,0,1,1,0,1,1
25148247,,0,0.000035,33,0.000013,0,1,1,0,1,1
25011954,,0,0.000035,33,0.000013,0,1,1,0,1,1
24887297,,0,0.000035,33,0.000013,0,1,1,0,1,1
24194916,,0,0.000035,33,0.000013,0,1,1,0,1,1
24156016,,0,0.000035,33,0.000013,0,1,1,0,1,1
23990412,,0,0.000035,33,0.000013,0,1,1,0,1,1
23562422,,0,0.000035,33,0.000013,0,1,1,0,1,1
23483937,,0,0.000035,33,0.000013,0,1,1,0,1,1
23431153,,0,0.000035,33,0.000013,0,1,1,0,1,1
23319288,,0,0.000035,33,0.000013,0,1,1,0,1,1
23186559,,0,0.000035,33,0.000013,0,1,1,0,1,1
22938721,,0,0.000035,33,0.000013,0,1,1,0,1,1
22815890,,0,0.000035,33,0.000013,0,1,1,0,1,1
22815804,,0,0.000035,33,0.000013,0,1,1,0,1,1
22719901,,0,0.000035,33,0.000013,0,1,1,0,1,1
22363434,,0,0.000035,33,0.000013,0,1,1,0,1,1
22362584,,0,0.000048,8,0.000013,0,2,2,0,2,2
22333393,,0,0.000035,33,0.000013,0,1,1,0,1,1
22169037,,0,0.000035,33,0.000013,0,1,1,0,1,1
22048815,,0,0.000035,33,0.000013,0,1,1,0,1,1
22025283,,0,0.000035,33,0.000013,0,1,1,0,1,1
22022496,,0,0.000035,33,0.000013,0,1,1,0,1,1
21965335,,0,0.000035,33,0.000013,0,1,1,0,1,1
21957977,,0,0.000035,33,0.000013,0,1,1,0,1,1
21785460,,0,0.000035,33,0.000013,0,1,1,0,1,1
21752925,,0,0.000035,33,0.000013,0,1,1,0,1,1
21277939,,0,0.000035,33,0.000013,0,1,1,0,1,1
30096791,,0,0.023083,41,0.000013,0,4,4,0,4,4
20597068,,0.006457,0,41,0.000188,33,0,33,33,0,33
29928489,,0,0.000145,41,0.000013,0,1,1,0,1,1
29857829,,0,0.000145,41,0.000013,0,1,1,0,1,1
29703236,,0,0.023493,41,0.000013,0,4,4,0,4,4
29100356,,0,0.000145,41,0.000013,0,1,1,0,1,1
28811894,,0,0.000206,41,0.000013,0,2,2,0,2,2
28664938,,0,0.001046,41,0.000013,0,3,3,0,3,3
28257098,,0,0.023369,41,0.000013,0,3,3,0,3,3
27991925,,0,0.023106,41,0.000013,0,4,4,0,4,4
27733814,,0,0.000145,41,0.000013,0,1,1,0,1,1
26643275,,0,0.023046,41,0.000013,0,3,3,0,3,3
25130537,,0,0.000278,5,0.000013,0,3,3,0,3,3
25034878,,0,0.023253,41,0.000013,0,4,4,0,4,4
24868556,,0,0.022269,41,0.000013,0,2,2,0,2,2
24804229,,0,0.000922,41,0.000013,0,2,2,0,2,2
24696706,,0,0.022269,41,0.000013,0,2,2,0,2,2
23638231,,0,0.000145,41,0.000013,0,1,1,0,1,1
23502471,,0,0.000145,41,0.000013,0,1,1,0,1,1
30042330,,0,0.001318,5,0.000013,0,3,3,0,3,3
30036377,,0,0.02264,41,0.000013,0,2,2,0,2,2
29731958,,0,0.001374,5,0.000013,0,9,9,0,9,9
29313444,,0,0.002101,51,0.000013,0,5,5,0,5,5
29254167,,0,0.000555,22,0.000013,0,5,5,0,5,5
29215764,,0.000031,0.003436,5,0.000014,2,10,12,2,10,12
29179445,,0,0.024436,41,0.000013,0,5,5,0,5,5
29093017,,0.000029,0.000558,32,0.000025,2,3,5,2,3,5
28693226,,0,0.000517,5,0.000013,0,1,1,0,1,1
28591715,,0.000016,0.022702,32,0.00006,6,5,11,6,5,11
28541638,,0,0.025127,5,0.000013,0,9,9,0,9,9
28541631,,0.000565,0.02729,5,0.000014,1,9,10,1,9,10
28525389,,0.001414,0.023514,22,0.000039,8,7,15,8,7,15
27907908,,0.000621,0.027761,5,0.000044,6,13,19,6,13,19
27793035,,0.000032,0.000869,5,0.000016,2,10,12,2,10,12
27331884,,0,0.000517,5,0.000013,0,1,1,0,1,1
27029752,,0,0.001982,5,0.000013,0,3,3,0,3,3
26181259,,0.003269,0.024363,41,0.00009,11,4,15,11,4,15
25859162,,0.000839,0.002627,5,0.000049,9,4,13,9,4,13
25556615,,0,0.023862,5,0.000013,0,3,3,0,3,3
25183480,,0,0.000517,5,0.000013,0,1,1,0,1,1
24836647,,0,0.000614,23,0.000013,0,2,2,0,2,2
23548133,,0,0.002707,5,0.000013,0,8,8,0,8,8
23524581,,0,0.000517,5,0.000013,0,1,1,0,1,1
29651020,,0,0.000002,33,0.000013,0,1,1,0,1,1
20614009,,0.000071,0,33,0.00019,18,0,18,18,0,18
28338320,,0,0.000002,33,0.000013,0,1,1,0,1,1
27758883,,0,0.000002,33,0.000013,0,1,1,0,1,1
27556302,,0,0.000002,33,0.000013,0,1,1,0,1,1
27054335,,0,0.000002,33,0.000013,0,1,1,0,1,1
26686581,,0,0.000002,33,0.000013,0,1,1,0,1,1
26020839,,0,0.000042,33,0.000013,0,2,2,0,2,2
25970731,,0,0.000002,33,0.000013,0,1,1,0,1,1
25951181,,0,0.000002,33,0.000013,0,1,1,0,1,1
25879655,,0,0.000002,33,0.000013,0,1,1,0,1,1
25406853,,0,0.000002,33,0.000013,0,1,1,0,1,1
24921003,,0,0.000002,33,0.000013,0,1,1,0,1,1
24379414,,0,0.000002,33,0.000013,0,1,1,0,1,1
23656789,,0,0.000002,33,0.000013,0,1,1,0,1,1
23388725,,0,0.000002,33,0.000013,0,1,1,0,1,1
30026820,,0,0.000214,5,0.000013,0,1,1,0,1,1
30020434,,0,0.000214,5,0.000013,0,1,1,0,1,1
29915322,,0,0.000389,51,0.000013,0,7,7,0,7,7
29872499,,0,0.023543,41,0.000013,0,6,6,0,6,6
29760829,,0,0.000214,5,0.000013,0,1,1,0,1,1
29162161,,0,0.000214,5,0.000013,0,1,1,0,1,1
29108297,,0,0.00164,51,0.000013,0,9,9,0,9,9
28852190,,0,0.023667,41,0.000013,0,6,6,0,6,6
28727877,,0.000077,0.001024,5,0.000023,5,3,8,5,3,8
28526081,,0.000003,0.001075,23,0.000028,3,2,5,3,2,5
28418444,,0,0.000849,5,0.000013,0,9,9,0,9,9
28281021,,0.000074,0.001332,2,0.000025,4,8,12,4,8,12
28051113,,0,0.000462,5,0.000013,0,8,8,0,8,8
27573169,,0,0.023434,41,0.000013,0,4,4,0,4,4
27418648,,0,0.001095,23,0.000013,0,3,3,0,3,3
27229674,,0,0.000214,5,0.000013,0,1,1,0,1,1
26867194,,0,0.000523,5,0.000013,0,6,6,0,6,6
26847329,,0,0.001843,5,0.000013,0,3,3,0,3,3
26664327,,0,0.000214,5,0.000013,0,1,1,0,1,1
26587011,,0,0.001075,5,0.000013,0,2,2,0,2,2
26401056,,0,0.000214,5,0.000013,0,1,1,0,1,1
26146607,,0,0.000987,5,0.000013,0,4,4,0,4,4
26084827,,0,0.000214,5,0.000013,0,1,1,0,1,1
25927356,,0.000611,0.000438,2,0.000037,9,5,14,9,5,14
25886519,,0.000916,0.001176,5,0.000109,18,4,22,18,4,22
25802882,,0.000721,0.023623,5,0.000091,18,7,25,18,7,25
25565622,,0,0.000214,5,0.000013,0,1,1,0,1,1
25262649,,0,0.000214,5,0.000013,0,1,1,0,1,1
25255306,,0,0.000214,5,0.000013,0,1,1,0,1,1
25239263,,0,0.001075,5,0.000013,0,2,2,0,2,2
25221608,,0,0.000214,32,0.000013,0,2,2,0,2,2
25167919,,0,0.022337,5,0.000013,0,2,2,0,2,2
25123297,,0.000048,0.001075,10,0.000107,14,2,16,14,2,16
24963352,,0,0.000214,5,0.000013,0,1,1,0,1,1
24947485,,0,0.000214,5,0.000013,0,1,1,0,1,1
24752294,,0,0.000214,5,0.000013,0,1,1,0,1,1
24712574,,0,0.000214,5,0.000013,0,1,1,0,1,1
24691501,,0,0.000214,5,0.000013,0,1,1,0,1,1
24689082,,0,0.00026,5,0.000013,0,2,2,0,2,2
23942198,,0,0.000214,5,0.000013,0,1,1,0,1,1
23841703,,0,0.000214,5,0.000013,0,1,1,0,1,1
23770805,,0,0.001075,5,0.000013,0,2,2,0,2,2
23675233,,0,0.000214,5,0.000013,0,1,1,0,1,1
23559859,,0,0.000214,5,0.000013,0,1,1,0,1,1
23368785,,0,0.000214,5,0.000013,0,1,1,0,1,1
23148716,,0,0.000214,5,0.000013,0,1,1,0,1,1
23000897,,0,0.023189,5,0.000013,0,3,3,0,3,3
22980418,,0,0.001055,41,0.000013,0,2,2,0,2,2
22811390,,0.002405,0.001075,5,0.000112,16,2,18,16,2,18
22773737,,0,0.000214,5,0.000013,0,1,1,0,1,1
22658618,,0,0.001075,5,0.000013,0,2,2,0,2,2
22647651,,0,0.000214,5,0.000013,0,1,1,0,1,1
22559009,,0,0.000214,5,0.000013,0,1,1,0,1,1
22526018,,0,0.000214,5,0.000013,0,1,1,0,1,1
22474122,,0,0.000214,5,0.000013,0,1,1,0,1,1
22445068,,0,0.022366,5,0.000013,0,3,3,0,3,3
22189465,,0,0.000214,5,0.000013,0,1,1,0,1,1
22177090,,0,0.000214,5,0.000013,0,1,1,0,1,1
22147957,,0,0.022421,23,0.000013,0,3,3,0,3,3
22016077,,0,0.000214,5,0.000013,0,1,1,0,1,1
21917145,,0,0.000214,5,0.000013,0,1,1,0,1,1
21910929,,0,0.000214,5,0.000013,0,1,1,0,1,1
21795084,,0,0.000214,5,0.000013,0,1,1,0,1,1
21765009,,0,0.000214,5,0.000013,0,1,1,0,1,1
21704268,,0,0.000214,5,0.000013,0,1,1,0,1,1
21698376,,0,0.000214,5,0.000013,0,1,1,0,1,1
21493627,,0,0.000214,5,0.000013,0,1,1,0,1,1
21486468,,0,0.000214,5,0.000013,0,1,1,0,1,1
21345283,,0,0.000214,5,0.000013,0,1,1,0,1,1
21270641,,0,0.000214,5,0.000013,0,1,1,0,1,1
20673864,,0,0.000214,5,0.000013,0,1,1,0,1,1
29127457,,0,0.000047,32,0.000013,0,1,1,0,1,1
29057791,,0,0.000091,32,0.000013,0,2,2,0,2,2
28945288,,0,0.000224,5,0.000013,0,4,4,0,4,4
28138029,,0,0.000228,32,0.000013,0,2,2,0,2,2
27313062,,0,0.000047,32,0.000013,0,2,2,0,2,2
27233076,,0,0.000047,32,0.000013,0,1,1,0,1,1
27196668,,0,0.00034,32,0.000013,0,2,2,0,2,2
26537256,,0,0.000047,32,0.000013,0,1,1,0,1,1
26486089,,0.000071,0.000047,31,0.00008,12,1,13,12,1,13
25589624,,0,0.023611,32,0.000013,0,6,6,0,6,6
25516420,,0,0.000047,32,0.000013,0,1,1,0,1,1
21705453,,0,0.000047,32,0.000013,0,1,1,0,1,1
21205838,,0,0.000047,32,0.000013,0,1,1,0,1,1
22174901,,0,0.000002,0,0.000013,0,1,1,0,1,1
29185118,,0,0.00001,5,0.000013,0,1,1,0,1,1
25569439,,0,0.000246,22,0.000013,0,4,4,0,4,4
24847485,,0,0.00001,30,0.000013,0,2,2,0,2,2
24809301,,0,0.00001,5,0.000013,0,1,1,0,1,1
29275364,,0,0.000048,2,0.000013,0,1,1,0,1,1
20647319,,0.002138,0,2,0.000511,54,0,54,54,0,54
28704519,,0,0.000048,2,0.000013,0,1,1,0,1,1
28610418,,0,0.000049,2,0.000013,0,2,2,0,2,2
28006059,,0,0.000048,2,0.000013,0,1,1,0,1,1
27365541,,0,0.000048,2,0.000013,0,1,1,0,1,1
27274271,,0,0.000048,2,0.000013,0,1,1,0,1,1
26605296,,0,0.000048,2,0.000013,0,1,1,0,1,1
26392416,,0,0.000049,2,0.000013,0,2,2,0,2,2
25940428,,0,0.000336,2,0.000024,1,7,8,1,7,8
25633745,,0,0.000048,2,0.000013,0,1,1,0,1,1
25433809,,0,0.000073,2,0.000013,0,3,3,0,3,3
25361550,,0,0.000073,2,0.000013,0,3,3,0,3,3
25245095,,0,0.000048,2,0.000013,0,1,1,0,1,1
25210463,,0,0.000073,2,0.000013,0,4,4,0,4,4
25183481,,0,0.000073,2,0.000013,0,3,3,0,3,3
25114582,,0,0.000097,2,0.000013,0,4,4,0,4,4
24935732,,0,0.000048,2,0.000013,0,1,1,0,1,1
24890702,,0,0.000049,2,0.000013,0,3,3,0,3,3
24732316,,0,0.000049,2,0.000013,0,2,2,0,2,2
24552817,,0,0.000048,2,0.000013,0,1,1,0,1,1
24353399,,0,0.000072,2,0.000013,0,2,2,0,2,2
24314048,,0,0.022172,2,0.000013,0,2,2,0,2,2
23614619,,0,0.000073,2,0.000013,0,3,3,0,3,3
23472213,,0,0.000048,2,0.000013,0,1,1,0,1,1
23180788,,0,0.022172,2,0.000013,0,2,2,0,2,2
23167843,,0,0.000073,2,0.000013,0,4,4,0,4,4
22964086,,0,0.000048,2,0.000013,0,1,1,0,1,1
22679560,,0.001097,0.000072,2,0.000038,6,2,8,6,2,8
22536442,,0,0.022172,2,0.000013,0,2,2,0,2,2
22436609,,0.000022,0.000073,2,0.000104,16,3,19,16,3,19
22424228,,0,0.000048,2,0.000013,0,1,1,0,1,1
22307873,,0,0.000048,2,0.000013,0,1,1,0,1,1
22303394,,0,0.000048,2,0.000013,0,1,1,0,1,1
22297295,,0,0.000048,2,0.000013,0,1,1,0,1,1
22213511,,0,0.000048,2,0.000013,0,1,1,0,1,1
22139083,,0,0.000073,2,0.000013,0,3,3,0,3,3
21994416,,0,0.000072,2,0.000013,0,2,2,0,2,2
21956427,,0,0.000048,2,0.000013,0,1,1,0,1,1
21810988,,0,0.000048,2,0.000013,0,1,1,0,1,1
21761362,,0,0.000048,2,0.000013,0,1,1,0,1,1
21636674,,0,0.000072,2,0.000013,0,2,2,0,2,2
21543894,,0,0.000048,2,0.000013,0,1,1,0,1,1
21514318,,0,0.000048,2,0.000013,0,1,1,0,1,1
21501518,,0,0.000048,2,0.000013,0,1,1,0,1,1
21364863,,0,0.000048,2,0.000013,0,1,1,0,1,1
21119596,,0,0.000048,2,0.000013,0,1,1,0,1,1
30186385,,0,0,8,0.000013,0,1,1,0,1,1
20664703,,0.000005,0,8,0.000402,37,0,37,37,0,37
29868118,,0,0,8,0.000013,0,1,1,0,1,1
29071030,,0,0,8,0.000013,0,1,1,0,1,1
28573988,,0,0,8,0.000013,0,1,1,0,1,1
28505181,,0,0,8,0.000013,0,1,1,0,1,1
28211617,,0,0,8,0.000013,0,1,1,0,1,1
28099942,,0,0,8,0.000013,0,1,1,0,1,1
27799869,,0,0,8,0.000013,0,1,1,0,1,1
27661116,,0,0,8,0.000013,0,1,1,0,1,1
27308363,,0,0,8,0.000013,0,1,1,0,1,1
27034707,,0,0,8,0.000013,0,1,1,0,1,1
27013893,,0,0,8,0.000013,0,1,1,0,1,1
26511608,,0,0,8,0.000013,0,1,1,0,1,1
26288838,,0,0.000013,8,0.000013,0,2,2,0,2,2
26143641,,0,0,8,0.000013,0,1,1,0,1,1
25520758,,0,0,8,0.000013,0,1,1,0,1,1
25232279,,0,0,8,0.000013,0,1,1,0,1,1
25134804,,0,0,8,0.000013,0,1,1,0,1,1
25100735,,0,0,8,0.000013,0,1,1,0,1,1
24433356,,0,0,8,0.000013,0,1,1,0,1,1
24092970,,0,0,8,0.000013,0,1,1,0,1,1
23998122,,0,0,8,0.000013,0,1,1,0,1,1
23756868,,0,0,8,0.000013,0,1,1,0,1,1
23400111,,0,0,8,0.000013,0,1,1,0,1,1
23251571,,0,0,8,0.000013,0,1,1,0,1,1
23233862,,0,0,8,0.000013,0,1,1,0,1,1
23056178,,0,0,8,0.000013,0,1,1,0,1,1
23015754,,0,0,8,0.000013,0,1,1,0,1,1
22553621,,0,0,8,0.000013,0,1,1,0,1,1
22319212,,0,0,8,0.000013,0,1,1,0,1,1
21840489,,0,0,8,0.000013,0,1,1,0,1,1
21840479,,0,0,8,0.000013,0,1,1,0,1,1
21649900,,0,0,8,0.000013,0,1,1,0,1,1
21571674,,0,0,8,0.000013,0,1,1,0,1,1
21283680,,0,0,8,0.000013,0,1,1,0,1,1
21239885,,0,0,8,0.000013,0,1,1,0,1,1
27152024,,0,0.023113,41,0.000013,0,3,3,0,3,3
26665166,,0,0.000128,41,0.000013,0,1,1,0,1,1
26585234,,0,0.022503,41,0.000013,0,3,3,0,3,3
25587053,,0,0.022252,41,0.000013,0,2,2,0,2,2
25473754,,0,0.022306,41,0.000013,0,3,3,0,3,3
25234469,,0,0.001119,41,0.000013,0,6,6,0,6,6
25135607,,0,0.000905,41,0.000013,0,2,2,0,2,2
24482739,,0,0.000128,41,0.000013,0,2,2,0,2,2
22833080,,0,0.000128,41,0.000013,0,1,1,0,1,1
22498942,,0,0.000143,32,0.000013,0,2,2,0,2,2
21521830,,0.008231,0.000128,41,0.001301,133,1,134,133,1,134
21170264,,0.000624,0.000128,44,0.000061,7,1,8,7,1,8
26316738,,0,0.000025,2,0.000013,0,2,2,0,2,2
25759599,,0,0.000001,2,0.000013,0,2,2,0,2,2
23586049,,0,0.000001,2,0.000013,0,1,1,0,1,1
20683152,,0.000151,0,2,0.000064,10,0,10,10,0,10
25175348,,0,0.000003,2,0.000013,0,1,1,0,1,1
22908982,,0,0.000003,2,0.000013,0,1,1,0,1,1
28192993,,0,0.000024,8,0.000013,0,4,4,0,4,4
24795863,,0,0.000683,8,0.000013,0,4,4,0,4,4
29195029,,0,0.000001,29,0.000013,0,1,1,0,1,1
25579142,,0,0.000001,29,0.000013,0,1,1,0,1,1
24326628,,0,0.000001,29,0.000013,0,1,1,0,1,1
24204768,,0,0.000001,29,0.000013,0,1,1,0,1,1
24185039,,0,0.000001,29,0.000013,0,1,1,0,1,1
23149936,,0,0.000505,29,0.000013,0,3,3,0,3,3
27721718,,0,0,2,0.000013,0,2,2,0,2,2
20697526,,0,0,2,0.00004,3,0,3,3,0,3
25114624,,0,0,2,0.000013,0,1,1,0,1,1
22530182,,0,0,2,0.000013,0,1,1,0,1,1
30364656,,0,0.000013,70,0.000013,0,1,1,0,1,1
30320185,,0,0.000013,70,0.000013,0,1,1,0,1,1
29142597,,0,0.000055,70,0.000013,0,2,2,0,2,2
28928854,,0,0.000013,70,0.000013,0,1,1,0,1,1
28811643,,0,0.000013,70,0.000013,0,1,1,0,1,1
28810654,,0,0.000013,70,0.000013,0,1,1,0,1,1
28750683,,0,0.000013,70,0.000013,0,1,1,0,1,1
28667340,,0,0.000013,70,0.000013,0,1,1,0,1,1
28640191,,0,0.000013,70,0.000013,0,1,1,0,1,1
28367075,,0,0.000013,70,0.000013,0,1,1,0,1,1
28337107,,0,0.000013,70,0.000013,0,1,1,0,1,1
27943262,,0,0.000013,70,0.000013,0,1,1,0,1,1
27494872,,0,0.000013,70,0.000013,0,1,1,0,1,1
27118972,,0,0.000013,70,0.000013,0,1,1,0,1,1
27073477,,0,0.000013,70,0.000013,0,1,1,0,1,1
26900390,,0,0.000013,70,0.000013,0,1,1,0,1,1
26645049,,0,0.000013,70,0.000013,0,1,1,0,1,1
26352260,,0,0.000013,70,0.000013,0,1,1,0,1,1
26140185,,0,0.000013,70,0.000013,0,1,1,0,1,1
26106145,,0,0.000013,70,0.000013,0,1,1,0,1,1
25820259,,0,0.000013,70,0.000013,0,1,1,0,1,1
25808524,,0,0.000013,70,0.000013,0,1,1,0,1,1
25767377,,0,0.000013,70,0.000013,0,1,1,0,1,1
