"Target","Source"
22608084,24604189
22608084,24614976
22608084,24615916
22608084,24657537
22608084,24691422
22608084,24703847
22608084,24705290
22608084,24714652
22608084,24728294
22608084,24746700
22608084,24748981
22608084,24792170
22608084,24843013
22608084,24843014
22608084,24850867
22608084,24858917
22608084,24882004
22608084,24882007
22608084,24952744
22608084,24966870
22608084,24981601
22608084,25001846
22608084,25010360
22608084,25024164
22608084,25030888
22608084,25031618
22608084,25043003
22608084,25056697
22608084,25082706
22608084,25085003
22608084,25085081
22608084,25093514
22608084,25120953
22608084,25123150
22608084,25154417
22608084,25155756
22608084,25201439
22608084,25222836
22608084,25223734
22608084,25237741
22608084,25271376
22608084,25283145
22608084,25293804
22608084,25298093
22608084,25301631
22608084,25309649
22608084,25312340
22608084,25316146
22608084,25340765
22608084,25351503
22608084,25355878
22608084,25363767
22608084,25393273
22608084,25401301
22608084,25401976
22608084,25402978
22608084,25424858
22608084,25436920
22608084,25455629
22608084,25471132
22608084,25483182
22608084,25483777
22608084,25486194
22608084,25487575
22608084,25492931
22608084,25502431
22608084,25512523
22608084,25521761
22608084,25538195
22608084,25555261
22608084,25568919
22608084,25587136
22608084,25606588
22608084,25639868
22608084,25699710
22608084,25703331
22608084,25708799
22608084,25719666
22608084,25730763
22608084,25730878
22608084,25743702
22608084,25786108
22608084,25794154
22608084,25810463
22608084,25826305
22608084,25827447
22608084,25833184
22608084,25836928
22608084,25839328
22608084,25848704
22608084,25859550
22608084,25877892
22608084,25889244
22608084,25892534
22608084,25904160
22608084,25913416
22608084,25914058
22608084,25917266
22608084,25928070
22608084,25941824
22608084,25963125
22608084,25984700
22608084,25985141
22608084,25987569
22608084,26001532
22608084,26001967
22608084,26015808
22608084,26073774
22608084,26083936
22608084,26091828
22608084,26097867
22608084,26119426
22608084,26146607
22608084,26163694
22608084,26192915
22608084,26192918
22608084,26231518
22608084,26258849
22608084,26261799
22608084,26281709
22608084,26305796
22608084,26322163
22608084,26358854
22608084,26384561
22608084,26410082
22608084,26411678
22608084,26411877
22608084,26420215
22608084,26440892
22608084,26443852
22608084,26460502
22608084,26473186
22608084,26504226
22608084,26505995
22608084,26511885
22608084,26527001
22608084,26544511
22608084,26551669
22608084,26561834
22608084,26568296
22608084,26613077
22608084,26630308
22608084,26631512
22608084,26632267
22608084,26637526
22608084,26638776
22608084,26682542
22608084,26687355
22608084,26726318
22608084,26753176
22608084,26755635
22608084,26806129
22608084,26806338
22608084,26832400
22608084,26833333
22608084,26839411
22608084,26845763
22608084,26858460
22608084,26870154
22608084,26898111
22608084,26918916
22608084,26920143
22608084,26924765
22608084,26926109
22608084,26936395
22608084,26937274
22608084,26948891
22608084,26949746
22608084,26973786
22608084,26980749
22608084,26987311
22608084,27048880
22608084,27049831
22608084,27054363
22608084,27056836
22608084,27063502
22608084,27071093
22608084,27087322
22608084,27088115
22608084,27091472
22608084,27111033
22608084,27135926
22608084,27136393
22608084,27147740
22608084,27158268
22608084,27163364
22608084,27163633
22608084,27165352
22608084,27174753
22608084,27183007
22608084,27185408
22608084,27195705
22608084,27247954
22608084,27259208
22608084,27270430
22608084,27283319
22608084,27283966
22608084,27308321
22608084,27308383
22608084,27308442
22608084,27357940
22608084,27373164
22608084,27386516
22608084,27406316
22608084,27452521
22608084,27458530
22608084,27463017
22608084,27467053
22608084,27470111
22608084,27498871
22608084,27499907
22608084,27499911
22608084,27512948
22608084,27547031
22608084,27552096
22608084,27556158
22608084,27563650
22608084,27570633
22608084,27585283
22608084,27588520
22608084,27588706
22608084,27602762
22608084,27608840
22608084,27615322
22608084,27626065
22608084,27634334
22608084,27650891
22608084,27666519
22608084,27702817
22608084,27716362
22608084,27730215
22608084,27742657
22608084,27749842
22608084,27755535
22608084,27774765
22608084,27811275
22608084,27834354
22608084,27854363
22608084,27859304
22608084,27863091
22608084,27893960
22608084,27904775
22608084,27940951
22608084,27956618
22608084,27974498
22608084,27998038
22608084,28033648
22608084,28049147
22608084,28067073
22608084,28096526
22608084,28100701
22608084,28112740
22608084,28116551
22608084,28132024
22608084,28146134
22608084,28146552
22608084,28155687
22608084,28190876
22608084,28211614
22608084,28235197
22608084,28276460
22608084,28276478
22608084,28288110
22608084,28299801
22608084,28301871
22608084,28320778
22608084,28321501
22608084,28334887
22608084,28344341
22608084,28436422
22608084,28441401
22608084,28452953
22608084,28459850
22608084,28472485
22608084,28472504
22608084,28500398
22608084,28521741
22608084,28522829
22608084,28535155
22608084,28572256
22608084,28575276
22608084,28584254
22608084,28636652
22608084,28643781
22608084,28653981
22608084,28655787
22608084,28658208
22608084,28659971
22608084,28680959
22608084,28683819
22608084,28698210
22608084,28716721
22608084,28722656
22608084,28727736
22608084,28771191
22608084,28775312
22608084,28777932
22608084,28781165
22608084,28782044
22608084,28794481
22608084,28809811
22608084,28811362
22608084,28867784
22608084,28874753
22608084,28899600
22608084,28911102
22608084,28940516
22608084,28977491
22608084,28977645
22608084,29021969
22608084,29023534
22608084,29028923
22608084,29100317
22608084,29117265
22608084,29153851
22608084,29177203
22608084,29183719
22608084,29324969
22608084,29348827
22608084,29367246
22608084,29399660
22608084,29422544
22608084,29456552
22608084,29547932
22608084,29634948
22608084,29642934
22608084,29670109
22608084,29695279
22608084,29695832
22608084,29707132
22608084,29716522
22608084,29717121
22608084,29749503
22608084,29751586
22608084,29790943
22608084,29799009
22608084,29856501
22608084,29872714
22608084,29874793
22608084,29888758
22608084,29899661
22608084,29910825
22608084,29923336
22608084,29932159
22608084,29942026
22608084,29950679
22608084,30012096
22608084,30023007
22608084,30037003
22608084,30093965
22608084,30120226
22608084,30166531
22608084,30185896
22608084,30188888
22608084,30217226
22608084,30234014
22608084,30238073
22608084,30240625
22608084,30252889
22608084,30258457
22608084,30275490
22608084,30345412
22608084,30370373
22711857,22912389
22711857,23146216
22711857,23246380
22711857,23261356
22711857,23262210
22711857,23344037
22711857,23370825
22711857,23372714
22711857,23372765
22711857,23536787
22711857,23548133
22711857,23558894
22711857,23587053
22711857,23677535
22711857,23737680
22711857,23748176
22711857,23867999
22711857,24023729
22711857,24043945
22711857,24141004
22711857,24218601
22711857,24225019
22711857,24240112
22711857,24265398
22711857,24265793
22711857,24332043
22711857,24363999
22711857,24477976
22711857,24504028
22711857,24551595
22711857,24560445
22711857,24579064
22711857,24616882
22711857,24627272
22711857,24631446
22711857,24638001
22711857,24728189
22711857,24788697
22711857,24798692
22711857,24824132
22711857,24842883
22711857,24887442
22711857,24904826
22711857,24971229
22711857,24998779
22711857,25136623
22711857,25253066
22711857,25342990
22711857,25348513
22711857,25398451
22711857,25429284
22711857,25454820
22711857,25483088
22711857,25556615
22711857,25722743
22711857,25777348
22711857,25852742
22711857,25859162
22711857,25874004
22711857,25884701
22711857,25933682
22711857,25960722
22711857,25962114
22711857,26075790
22711857,26126726
22711857,26152742
22711857,26153499
22711857,26206555
22711857,26350514
22711857,26363302
22711857,26399274
22711857,26426684
22711857,26452665
22711857,26463832
22711857,26493647
22711857,26569395
22711857,26574041
22711857,26616225
22711857,26669313
22711857,26669449
22711857,26669451
22711857,26669452
22711857,26675567
22711857,26715507
22711857,26718727
22711857,26720728
22711857,26745694
22711857,26745875
22711857,26922077
22711857,27029752
22711857,27075448
22711857,27087632
22711857,27191893
22711857,27208206
22711857,27231565
22711857,27242959
22711857,27257965
22711857,27273131
22711857,27345073
22711857,27351029
22711857,27375968
22711857,27406733
22711857,27433846
22711857,27444036
22711857,27452521
22711857,27465808
22711857,27514840
22711857,27514841
22711857,27516935
22711857,27530326
22711857,27532258
22711857,27555886
22711857,27664393
22711857,27690218
22711857,27736844
22711857,27746277
22711857,27747088
22711857,27755534
22711857,27759028
22711857,27767231
22711857,27769273
22711857,27788148
22711857,27898521
22711857,27907908
22711857,27980798
22711857,28003870
22711857,28072594
22711857,28073364
22711857,28117679
22711857,28118323
22711857,28187748
22711857,28240969
22711857,28246467
22711857,28250726
22711857,28250960
22711857,28323334
22711857,28342662
22711857,28398847
22711857,28407998
22711857,28541631
22711857,28546758
22711857,28569220
22711857,28588062
22711857,28608931
22711857,28610746
22711857,28657222
22711857,28657225
22711857,28699130
22711857,28740454
22711857,28751759
22711857,28780755
22711857,28794804
22711857,28888541
22711857,28904804
22711857,28936272
22711857,28957949
22711857,28978132
22711857,29053726
22711857,29138210
22711857,29191972
22711857,29203787
22711857,29215764
22711857,29228641
22711857,29262670
22711857,29290694
22711857,29298688
22711857,29344385
22711857,29348823
22711857,29434467
22711857,29464354
22711857,29480828
22711857,29506471
22711857,29587661
22711857,29770616
22711857,29867226
22711857,29881257
22711857,29997716
22711857,30034459
22711857,30042185
22711857,30075112
22711857,30103829
22711857,30127642
22711857,30133561
22711857,30207104
22711857,30258937
22711857,30266954
23257362,23666744
23257362,23917454
23257362,23945238
23257362,23986272
23257362,24036443
23257362,24037242
23257362,24113773
23257362,24156355
23257362,24218511
23257362,24221193
23257362,24224123
23257362,24398046
23257362,24583822
23257362,24594074
23257362,24700803
23257362,24884486
23257362,25038052
23257362,25061068
23257362,25068849
23257362,25088195
23257362,25114896
23257362,25214461
23257362,25230021
23257362,25269487
23257362,25342990
23257362,25343454
23257362,25380171
23257362,25383459
23257362,25590811
23257362,25608477
23257362,25649242
23257362,25748058
23257362,25810458
23257362,25886033
23257362,26015570
23257362,26050922
23257362,26080861
23257362,26202601
23257362,26348314
23257362,26356564
23257362,26375811
23257362,26377073
23257362,26456302
23257362,26486086
23257362,26490766
23257362,26503707
23257362,26530441
23257362,26549805
23257362,26573438
23257362,26574845
23257362,26606135
23257362,26608184
23257362,26748214
23257362,26751490
23257362,26800494
23257362,26817708
23257362,26823830
23257362,26823993
23257362,26886260
23257362,26887977
23257362,26928463
23257362,26968641
23257362,26969681
23257362,27016234
23257362,27074572
23257362,27081703
23257362,27090655
23257362,27136531
23257362,27196780
23257362,27215396
23257362,27229533
23257362,27239958
23257362,27253175
23257362,27419385
23257362,27485054
23257362,27498762
23257362,27542596
23257362,27561551
23257362,27570657
23257362,27609069
23257362,27622044
23257362,27661102
23257362,27665539
23257362,27729437
23257362,27833898
23257362,27917296
23257362,27983698
23257362,28111004
23257362,28125879
23257362,28154416
23257362,28223716
23257362,28257098
23257362,28280090
23257362,28289945
23257362,28357094
23257362,28416770
23257362,28562334
23257362,28615526
23257362,28628421
23257362,28641043
23257362,28641578
23257362,28691013
23257362,28725636
23257362,28784174
23257362,28851311
23257362,28966695
23257362,28978132
23257362,28984201
23257362,29041931
23257362,29042553
23257362,29049607
23257362,29057876
23257362,29095543
23257362,29130934
23257362,29218871
23257362,29218878
23257362,29296209
23257362,29344893
23257362,29389895
23257362,29485993
23257362,29535360
23257362,29552125
23257362,29573206
23257362,29685168
23257362,29703236
23257362,29721393
23257362,29736145
23257362,29773902
23257362,29802700
23257362,29899393
23257362,30004845
23257362,30051594
23257362,30073045
23257362,30084834
23257362,30104763
23257362,30200478
23257362,30237852
23257362,30254278
23257362,30279327
23257362,30279734
23257362,30345394
25719666,25988138
25719666,26025325
25719666,26109333
25719666,26112412
25719666,26113859
25719666,26143583
25719666,26151406
25719666,26159697
25719666,26178787
25719666,26180923
25719666,26201994
25719666,26217585
25719666,26220524
25719666,26238391
25719666,26343385
25719666,26350096
25719666,26380006
25719666,26385075
25719666,26390243
25719666,26394139
25719666,26419819
25719666,26429991
25719666,26439702
25719666,26447755
25719666,26469962
25719666,26481584
25719666,26483879
25719666,26501191
25719666,26511885
25719666,26519468
25719666,26526068
25719666,26534901
25719666,26545079
25719666,26546047
25719666,26549996
25719666,26555578
25719666,26586478
25719666,26658419
25719666,26669280
25719666,26681674
25719666,26681957
25719666,26687355
25719666,26692759
25719666,26715642
25719666,26716649
25719666,26723874
25719666,26725216
25719666,26727715
25719666,26729287
25719666,26753987
25719666,26798437
25719666,26806129
25719666,26811657
25719666,26833333
25719666,26845405
25719666,26862489
25719666,26881472
25719666,26883357
25719666,26884185
25719666,26893390
25719666,26909863
25719666,26916719
25719666,26929734
25719666,26941987
25719666,26982343
25719666,27004405
25719666,27058754
25719666,27087319
25719666,27087322
25719666,27096032
25719666,27096871
25719666,27099641
25719666,27111337
25719666,27118659
25719666,27135926
25719666,27144059
25719666,27200288
25719666,27203738
25719666,27248578
25719666,27259208
25719666,27259358
25719666,27267807
25719666,27267993
25719666,27275478
25719666,27280393
25719666,27280691
25719666,27282075
25719666,27286454
25719666,27314100
25719666,27317099
25719666,27325420
25719666,27337224
25719666,27384421
25719666,27390608
25719666,27391266
25719666,27399284
25719666,27418030
25719666,27433916
25719666,27444064
25719666,27451124
25719666,27453446
25719666,27454293
25719666,27461042
25719666,27471566
25719666,27498862
25719666,27518363
25719666,27555909
25719666,27559010
25719666,27560551
25719666,27588467
25719666,27595477
25719666,27616351
25719666,27621574
25719666,27628540
25719666,27637888
25719666,27638352
25719666,27642636
25719666,27655713
25719666,27667193
25719666,27687306
25719666,27705932
25719666,27708512
25719666,27711078
25719666,27713160
25719666,27725226
25719666,27732578
25719666,27747082
25719666,27747087
25719666,27747088
25719666,27747093
25719666,27762323
25719666,27768182
25719666,27776346
25719666,27782813
25719666,27784960
25719666,27788493
25719666,27799657
25719666,27800600
25719666,27811314
25719666,27841659
25719666,27845911
25719666,27884198
25719666,27895743
25719666,27896637
25719666,27991930
25719666,27994495
25719666,27999205
25719666,27999365
25719666,28018146
25719666,28025978
25719666,28028924
25719666,28030829
25719666,28031255
25719666,28033382
25719666,28056774
25719666,28073890
25719666,28078281
25719666,28082802
25719666,28090514
25719666,28092682
25719666,28096526
25719666,28098761
25719666,28100393
25719666,28100394
25719666,28106782
25719666,28112740
25719666,28135258
25719666,28138026
25719666,28139655
25719666,28141826
25719666,28145465
25719666,28163917
25719666,28188630
25719666,28242752
25719666,28275007
25719666,28280620
25719666,28288110
25719666,28291774
25719666,28299801
25719666,28302823
25719666,28344661
25719666,28346421
25719666,28348045
25719666,28367231
25719666,28369619
25719666,28377511
25719666,28381539
25719666,28383487
25719666,28383565
25719666,28392554
25719666,28396636
25719666,28423671
25719666,28428707
25719666,28445954
25719666,28449008
25719666,28450803
25719666,28454591
25719666,28475592
25719666,28481342
25719666,28489577
25719666,28500587
25719666,28587243
25719666,28591720
25719666,28594388
25719666,28630946
25719666,28642461
25719666,28656074
25719666,28659348
25719666,28667006
25719666,28670351
25719666,28671190
25719666,28675654
25719666,28678832
25719666,28679692
25719666,28684632
25719666,28685754
25719666,28687616
25719666,28687745
25719666,28720843
25719666,28729482
25719666,28736626
25719666,28736627
25719666,28736628
25719666,28757253
25719666,28777932
25719666,28790031
25719666,28794854
25719666,28810144
25719666,28858227
25719666,28874546
25719666,28881752
25719666,28892048
25719666,28894253
25719666,28894804
25719666,28915662
25719666,28927421
25719666,28957417
25719666,29021969
25719666,29053185
25719666,29057302
25719666,29061961
25719666,29063873
25719666,29068423
25719666,29069866
25719666,29069873
25719666,29074453
25719666,29084140
25719666,29085438
25719666,29109526
25719666,29110683
25719666,29115978
25719666,29137355
25719666,29139326
25719666,29152071
25719666,29153842
25719666,29156578
25719666,29156694
25719666,29158787
25719666,29161242
25719666,29177203
25719666,29203823
25719666,29208713
25719666,29212173
25719666,29216209
25719666,29216274
25719666,29228650
25719666,29229669
25719666,29239017
25719666,29254387
25719666,29279356
25719666,29282151
25719666,29285214
25719666,29288237
25719666,29301364
25719666,29303405
25719666,29309945
25719666,29320538
25719666,29321190
25719666,29329208
25719666,29341146
25719666,29341164
25719666,29345757
25719666,29349096
25719666,29356532
25719666,29364867
25719666,29367431
25719666,29367463
25719666,29382042
25719666,29382047
25719666,29386037
25719666,29387692
25719666,29416754
25719666,29434907
25719666,29463004
25719666,29464100
25719666,29467962
25719666,29486633
25719666,29506128
25719666,29515771
25719666,29533667
25719666,29533787
25719666,29537309
25719666,29541683
25719666,29556511
25719666,29568081
25719666,29599906
25719666,29610388
25719666,29615514
25719666,29620272
25719666,29625049
25719666,29632710
25719666,29657983
25719666,29669760
25719666,29670173
25719666,29670543
25719666,29697368
25719666,29731985
25719666,29737600
25719666,29748571
25719666,29757973
25719666,29785074
25719666,29802286
25719666,29804324
25719666,29843660
25719666,29845225
25719666,29853643
25719666,29853732
25719666,29865155
25719666,29872505
25719666,29891488
25719666,29896283
25719666,29898401
25719666,29899868
25719666,29903880
25719666,29928492
25719666,29934552
25719666,29941723
25719666,29945562
25719666,29962812
25719666,29996888
25719666,30006524
25719666,30010625
25719666,30014851
25719666,30018740
25719666,30043132
25719666,30051098
25719666,30092011
25719666,30104284
25719666,30113427
25719666,30116990
25719666,30135716
25719666,30158932
25719666,30172883
25719666,30228296
25719666,30232338
25719666,30245304
25719666,30250431
25719666,30271501
25719666,30326968
25719666,30364837
